,CREATE_TIME,HOUSE_ID,MODULE_ID,WEIGHT_PREDICTION_WEIGHT,WEIGHT_PREDICTION_PIXEL_MEDIAN
444,2022-01-21 04:03:02,H03,"CT07,2",45.5,
445,2022-01-21 04:03:02,H02,"CT06,8",43.2,
446,2022-01-21 04:03:08,H01,"CT02,5",55.6,
447,2022-01-21 04:03:13,H03,"CT08,5",49.7,
448,2022-01-21 04:03:23,H03,"CT09,8",44.0,
449,2022-01-21 04:03:24,H01,"CT03,8",36.9,
450,2022-01-21 04:03:33,H03,"CT10,11",48.3,
451,2022-01-21 04:17:34,H02,"CT04,2",54.3,
452,2022-01-21 04:17:45,H01,"CT02,5",49.3,
453,2022-01-21 04:17:49,H02,"CT05,5",50.9,
454,2022-01-21 04:17:52,H01,"CT01,2",47.2,
455,2022-01-21 04:17:56,H02,"CT06,8",50.0,
456,2022-01-21 04:18:02,H03,"CT07,2",47.2,
457,2022-01-21 04:18:14,H03,"CT08,5",40.5,
458,2022-01-21 04:18:22,H03,"CT09,8",39.5,
459,2022-01-21 04:18:34,H03,"CT10,11",43.4,
460,2022-01-21 04:19:07,H01,"CT03,8",35.7,
461,2022-01-21 04:32:36,H02,"CT04,2",54.8,
462,2022-01-21 04:32:55,H02,"CT05,5",44.0,
463,2022-01-21 04:33:04,H03,"CT07,2",43.3,
464,2022-01-21 04:33:12,H03,"CT08,5",47.9,
465,2022-01-21 04:33:24,H03,"CT09,8",43.3,
466,2022-01-21 04:33:35,H03,"CT10,11",43.9,
467,2022-01-21 04:33:36,H01,"CT02,5",49.0,
468,2022-01-21 04:47:32,H02,"CT04,2",56.1,
469,2022-01-21 04:47:43,H02,"CT05,5",54.0,
470,2022-01-21 04:47:59,H02,"CT06,8",51.9,
471,2022-01-21 04:48:02,H03,"CT07,2",47.8,
472,2022-01-21 04:48:12,H03,"CT08,5",38.9,
473,2022-01-21 04:48:23,H03,"CT09,8",40.0,
474,2022-01-21 04:48:27,H01,"CT01,2",55.4,
475,2022-01-21 04:48:27,H01,"CT02,5",51.3,
476,2022-01-21 04:48:38,H03,"CT10,11",37.9,
477,2022-01-21 05:02:34,H02,"CT04,2",51.9,
478,2022-01-21 05:02:46,H02,"CT05,5",52.2,
479,2022-01-21 05:02:53,H01,"CT01,2",34.0,
480,2022-01-21 05:02:57,H02,"CT06,8",47.0,
481,2022-01-21 05:03:02,H03,"CT07,2",38.7,
482,2022-01-21 05:03:13,H03,"CT08,5",49.4,
483,2022-01-21 05:03:23,H03,"CT09,8",47.3,
484,2022-01-21 05:03:35,H03,"CT10,11",44.9,
485,2022-01-21 05:06:35,H01,"CT03,8",34.8,
486,2022-01-21 05:17:32,H02,"CT04,2",51.5,
487,2022-01-21 05:17:43,H01,"CT02,5",45.2,
488,2022-01-21 05:17:45,H02,"CT05,5",51.0,
489,2022-01-21 05:17:56,H02,"CT06,8",47.3,
490,2022-01-21 05:18:01,H03,"CT07,2",47.6,
491,2022-01-21 05:18:11,H03,"CT08,5",44.4,
492,2022-01-21 05:18:22,H03,"CT09,8",46.5,
493,2022-01-21 05:18:33,H03,"CT10,11",42.8,
494,2022-01-21 05:19:39,H01,"CT01,2",55.1,
495,2022-01-21 05:32:34,H02,"CT04,2",52.2,
496,2022-01-21 05:32:47,H02,"CT05,5",50.5,
497,2022-01-21 05:32:59,H02,"CT06,8",46.9,
498,2022-01-21 05:33:02,H03,"CT07,2",47.1,
499,2022-01-21 05:33:12,H03,"CT08,5",51.4,
500,2022-01-21 05:33:23,H03,"CT09,8",48.2,
501,2022-01-21 05:33:34,H03,"CT10,11",45.3,
502,2022-01-21 05:33:50,H01,"CT03,8",36.6,
503,2022-01-21 05:47:33,H02,"CT04,2",46.1,
504,2022-01-21 05:47:37,H01,"CT02,5",48.6,
505,2022-01-21 05:47:44,H02,"CT05,5",49.4,
506,2022-01-21 05:47:55,H02,"CT06,8",46.0,
507,2022-01-21 05:48:02,H03,"CT07,2",39.7,
508,2022-01-21 05:48:14,H03,"CT08,5",46.3,
509,2022-01-21 05:48:23,H03,"CT09,8",45.7,
510,2022-01-21 05:48:35,H03,"CT10,11",44.6,
511,2022-01-21 05:52:04,H01,"CT01,2",56.0,
512,2022-01-21 06:02:34,H02,"CT04,2",51.2,
513,2022-01-21 06:02:47,H02,"CT05,5",41.9,
514,2022-01-21 06:02:53,H01,"CT01,2",51.3,
515,2022-01-21 06:02:56,H02,"CT06,8",43.6,
516,2022-01-21 06:03:02,H03,"CT07,2",48.0,
517,2022-01-21 06:03:12,H03,"CT08,5",41.2,
518,2022-01-21 06:03:14,H01,"CT02,5",54.1,
519,2022-01-21 06:03:24,H03,"CT09,8",39.1,
520,2022-01-21 06:03:34,H03,"CT10,11",39.5,
521,2022-01-21 06:05:28,H01,"CT03,8",35.0,
522,2022-01-21 06:17:33,H02,"CT04,2",52.2,
523,2022-01-21 06:17:38,H01,"CT02,5",47.4,
524,2022-01-21 06:17:44,H02,"CT05,5",54.1,
525,2022-01-21 06:18:01,H03,"CT07,2",46.8,
526,2022-01-21 06:18:02,H02,"CT06,8",52.3,
527,2022-01-21 06:18:06,H01,"CT01,2",48.6,
528,2022-01-21 06:18:12,H03,"CT08,5",49.8,
529,2022-01-21 06:18:22,H03,"CT09,8",47.9,
530,2022-01-21 06:18:35,H03,"CT10,11",45.8,
531,2022-01-21 06:32:36,H02,"CT04,2",53.2,
532,2022-01-21 06:32:37,H01,"CT01,2",54.7,
533,2022-01-21 06:32:45,H02,"CT05,5",49.3,
534,2022-01-21 06:32:56,H02,"CT06,8",51.2,
535,2022-01-21 06:32:59,H01,"CT02,5",40.1,
536,2022-01-21 06:33:02,H03,"CT07,2",50.1,
537,2022-01-21 06:33:12,H03,"CT08,5",49.0,
538,2022-01-21 06:33:24,H03,"CT09,8",46.4,
539,2022-01-21 06:33:34,H03,"CT10,11",41.8,
540,2022-01-21 06:47:32,H02,"CT04,2",46.6,
541,2022-01-21 06:47:43,H02,"CT05,5",45.3,
542,2022-01-21 06:47:57,H02,"CT06,8",39.8,
543,2022-01-21 06:48:02,H03,"CT07,2",41.3,
544,2022-01-21 06:48:12,H03,"CT08,5",42.8,
545,2022-01-21 06:48:22,H03,"CT09,8",44.9,
546,2022-01-21 06:48:24,H01,"CT02,5",49.7,
547,2022-01-21 06:48:24,H01,"CT01,2",52.7,
548,2022-01-21 06:48:35,H03,"CT10,11",35.7,
549,2022-01-21 06:49:21,H01,"CT03,8",34.7,
550,2022-01-21 07:02:33,H02,"CT04,2",51.1,
551,2022-01-21 07:02:44,H02,"CT05,5",50.4,
552,2022-01-21 07:02:53,H01,"CT02,5",1.2,
553,2022-01-21 07:02:54,H02,"CT06,8",49.3,
554,2022-01-21 07:03:02,H03,"CT07,2",47.6,
555,2022-01-21 07:03:14,H03,"CT08,5",42.9,
556,2022-01-21 07:03:24,H03,"CT09,8",39.8,
557,2022-01-21 07:03:34,H03,"CT10,11",44.3,
558,2022-01-21 07:04:42,H01,"CT03,8",37.8,
559,2022-01-21 07:17:34,H02,"CT04,2",46.2,
560,2022-01-21 07:17:50,H02,"CT05,5",54.6,
561,2022-01-21 07:17:57,H02,"CT06,8",48.9,
562,2022-01-21 07:18:02,H03,"CT07,2",39.8,
563,2022-01-21 07:18:09,H01,"CT02,5",51.6,
564,2022-01-21 07:18:13,H03,"CT08,5",22.6,
565,2022-01-21 07:18:19,H01,"CT01,2",30.6,
566,2022-01-21 07:18:22,H03,"CT09,8",40.4,
567,2022-01-21 07:18:26,H01,"CT03,8",33.4,
568,2022-01-21 07:33:02,H03,"CT07,2",36.9,
569,2022-01-21 07:33:12,H03,"CT08,5",49.3,
570,2022-01-21 07:33:17,H02,"CT05,5",37.9,
571,2022-01-21 07:33:20,H02,"CT06,8",41.6,
572,2022-01-21 07:33:20,H02,"CT04,2",53.0,
573,2022-01-21 07:33:25,H03,"CT09,8",42.1,
574,2022-01-21 07:33:38,H03,"CT10,11",44.0,
575,2022-01-21 07:47:36,H02,"CT04,2",44.0,
576,2022-01-21 07:47:46,H02,"CT05,5",52.2,
577,2022-01-21 07:47:56,H02,"CT06,8",49.6,
578,2022-01-21 07:48:02,H03,"CT07,2",41.5,
579,2022-01-21 07:48:08,H01,"CT01,2",55.9,
580,2022-01-21 07:48:13,H03,"CT08,5",45.6,
581,2022-01-21 07:48:23,H03,"CT09,8",44.6,
582,2022-01-21 07:48:34,H03,"CT10,11",43.1,
583,2022-01-21 07:48:45,H01,"CT02,5",48.6,
584,2022-01-21 07:54:40,H01,"CT03,8",34.6,
585,2022-01-21 08:02:34,H02,"CT04,2",42.1,
586,2022-01-21 08:02:45,H02,"CT05,5",48.4,
587,2022-01-21 08:03:02,H03,"CT07,2",43.6,
588,2022-01-21 08:03:02,H02,"CT06,8",47.4,
589,2022-01-21 08:03:12,H03,"CT08,5",52.2,
590,2022-01-21 08:03:23,H03,"CT09,8",46.7,
591,2022-01-21 08:03:25,H01,"CT03,8",30.9,
592,2022-01-21 08:03:33,H03,"CT10,11",44.5,
593,2022-01-21 08:17:33,H02,"CT04,2",55.2,
594,2022-01-21 08:17:49,H02,"CT05,5",53.9,
595,2022-01-21 08:17:56,H02,"CT06,8",54.4,
596,2022-01-21 08:18:02,H03,"CT07,2",42.7,
597,2022-01-21 08:18:14,H03,"CT08,5",44.8,
598,2022-01-21 08:18:22,H03,"CT09,8",45.7,
599,2022-01-21 08:18:27,H01,"CT01,2",53.8,
600,2022-01-21 08:18:35,H03,"CT10,11",38.9,
601,2022-01-21 08:18:41,H01,"CT02,5",52.0,
602,2022-01-21 08:32:37,H02,"CT04,2",45.3,
603,2022-01-21 08:32:44,H01,"CT01,2",50.6,
604,2022-01-21 08:32:45,H02,"CT05,5",44.1,
605,2022-01-21 08:32:56,H02,"CT06,8",44.1,
606,2022-01-21 08:33:02,H03,"CT07,2",45.8,
607,2022-01-21 08:33:13,H03,"CT08,5",46.3,
608,2022-01-21 08:33:26,H03,"CT09,8",45.1,
609,2022-01-21 08:33:28,H01,"CT03,8",34.8,
610,2022-01-21 08:33:35,H03,"CT10,11",45.0,
611,2022-01-21 08:47:35,H02,"CT04,2",51.4,
612,2022-01-21 08:47:51,H02,"CT05,5",47.3,
613,2022-01-21 08:47:57,H02,"CT06,8",49.2,
614,2022-01-21 08:48:02,H03,"CT07,2",46.6,
615,2022-01-21 08:48:03,H01,"CT02,5",57.9,
616,2022-01-21 08:48:12,H03,"CT08,5",47.6,
617,2022-01-21 08:48:23,H03,"CT09,8",44.4,
618,2022-01-21 08:48:35,H03,"CT10,11",41.3,
619,2022-01-21 08:50:12,H01,"CT03,8",40.4,
620,2022-01-21 09:02:40,H02,"CT04,2",45.0,
621,2022-01-21 09:02:48,H02,"CT05,5",51.2,
622,2022-01-21 09:02:57,H02,"CT06,8",53.7,
623,2022-01-21 09:03:02,H03,"CT07,2",41.0,
624,2022-01-21 09:03:12,H03,"CT08,5",46.4,
625,2022-01-21 09:03:24,H03,"CT09,8",46.0,
626,2022-01-21 09:03:26,H01,"CT01,2",25.8,
627,2022-01-21 09:03:33,H03,"CT10,11",44.0,
628,2022-01-21 09:04:12,H01,"CT02,5",57.7,
629,2022-01-21 09:04:14,H01,"CT03,8",35.5,
630,2022-01-21 09:17:33,H02,"CT04,2",43.7,
631,2022-01-21 09:17:50,H02,"CT05,5",52.8,
632,2022-01-21 09:17:57,H02,"CT06,8",45.0,
633,2022-01-21 09:18:02,H03,"CT07,2",47.1,
634,2022-01-21 09:18:13,H03,"CT08,5",44.8,
635,2022-01-21 09:18:23,H03,"CT09,8",43.6,
636,2022-01-21 09:18:35,H03,"CT10,11",38.4,
637,2022-01-21 09:19:30,H01,"CT02,5",43.5,
638,2022-01-21 09:32:35,H02,"CT04,2",53.5,
639,2022-01-21 09:32:35,H01,"CT02,5",54.3,
640,2022-01-21 09:32:44,H02,"CT05,5",44.9,
641,2022-01-21 09:32:54,H02,"CT06,8",48.0,
642,2022-01-21 09:33:02,H03,"CT07,2",45.1,
643,2022-01-21 09:33:12,H03,"CT08,5",46.3,
644,2022-01-21 09:33:22,H03,"CT09,8",45.5,
645,2022-01-21 09:33:32,H03,"CT10,11",46.0,
646,2022-01-21 09:33:40,H01,"CT01,2",16.0,
647,2022-01-21 09:47:37,H02,"CT04,2",51.6,
648,2022-01-21 09:47:53,H02,"CT05,5",51.5,
649,2022-01-21 09:47:59,H02,"CT06,8",51.4,
650,2022-01-21 09:48:02,H03,"CT07,2",39.1,
651,2022-01-21 09:48:13,H03,"CT08,5",47.5,
652,2022-01-21 09:48:24,H03,"CT09,8",39.7,
653,2022-01-21 09:48:35,H03,"CT10,11",41.0,
654,2022-01-21 10:02:38,H02,"CT04,2",54.8,
655,2022-01-21 10:02:46,H02,"CT05,5",52.3,
656,2022-01-21 10:03:02,H03,"CT07,2",48.3,
657,2022-01-21 10:03:09,H02,"CT06,8",47.5,
658,2022-01-21 10:03:12,H03,"CT08,5",47.9,
659,2022-01-21 10:03:24,H03,"CT09,8",48.8,
660,2022-01-21 10:03:36,H03,"CT10,11",46.5,
661,2022-01-21 10:17:38,H02,"CT04,2",51.8,
662,2022-01-21 10:17:44,H02,"CT05,5",54.9,
663,2022-01-21 10:18:02,H03,"CT07,2",41.6,
664,2022-01-21 10:18:13,H03,"CT08,5",46.3,
665,2022-01-21 10:18:22,H03,"CT09,8",40.3,
666,2022-01-21 10:18:33,H03,"CT10,11",40.3,
667,2022-01-21 10:25:52,H01,"CT03,8",31.6,
668,2022-01-21 10:32:34,H02,"CT04,2",48.0,
669,2022-01-21 10:32:45,H02,"CT05,5",48.7,
670,2022-01-21 10:32:54,H02,"CT06,8",49.6,
671,2022-01-21 10:33:03,H03,"CT07,2",46.4,
672,2022-01-21 10:33:13,H03,"CT08,5",47.8,
673,2022-01-21 10:33:24,H03,"CT09,8",47.8,
674,2022-01-21 10:33:34,H03,"CT10,11",45.2,
675,2022-01-21 10:47:35,H02,"CT04,2",47.3,
676,2022-01-21 10:47:47,H02,"CT05,5",48.1,
677,2022-01-21 10:47:57,H02,"CT06,8",50.7,
678,2022-01-21 10:48:03,H03,"CT07,2",41.2,
679,2022-01-21 10:48:13,H03,"CT08,5",42.1,
680,2022-01-21 10:48:23,H03,"CT09,8",44.1,
681,2022-01-21 10:48:33,H03,"CT10,11",37.1,
682,2022-01-21 10:56:36,H01,"CT01,2",47.6,
683,2022-01-21 11:02:44,H02,"CT05,5",56.1,
684,2022-01-21 11:03:02,H03,"CT07,2",41.7,
685,2022-01-21 11:03:12,H03,"CT08,5",50.2,
686,2022-01-21 11:03:24,H03,"CT09,8",46.7,
687,2022-01-21 11:03:34,H03,"CT10,11",48.0,
688,2022-01-21 11:06:13,H01,"CT02,5",34.2,
689,2022-01-21 11:17:34,H02,"CT04,2",45.3,
690,2022-01-21 11:18:02,H03,"CT07,2",39.8,
691,2022-01-21 11:18:12,H03,"CT08,5",45.7,
692,2022-01-21 11:18:28,H03,"CT09,8",42.1,
693,2022-01-21 11:18:32,H03,"CT10,11",42.4,
694,2022-01-21 11:22:19,H01,"CT03,8",27.2,
695,2022-01-21 11:32:33,H02,"CT04,2",44.7,
696,2022-01-21 11:32:46,H02,"CT05,5",56.4,
697,2022-01-21 11:32:58,H02,"CT06,8",52.5,
698,2022-01-21 11:33:02,H03,"CT07,2",38.8,
699,2022-01-21 11:33:13,H03,"CT08,5",47.1,
700,2022-01-21 11:33:23,H03,"CT09,8",44.3,
701,2022-01-21 11:33:33,H03,"CT10,11",47.0,
702,2022-01-21 11:34:42,H01,"CT02,5",50.8,
703,2022-01-21 11:39:22,H01,"CT01,2",58.2,
704,2022-01-21 11:47:35,H02,"CT04,2",51.1,
705,2022-01-21 11:47:49,H02,"CT05,5",53.8,
706,2022-01-21 11:48:01,H02,"CT06,8",47.0,
707,2022-01-21 11:48:01,H03,"CT07,2",37.2,
708,2022-01-21 11:48:12,H03,"CT08,5",40.7,
709,2022-01-21 11:48:22,H03,"CT09,8",41.6,
710,2022-01-21 11:48:33,H03,"CT10,11",38.7,
711,2022-01-21 11:51:10,H01,"CT02,5",45.1,
712,2022-01-21 12:02:37,H02,"CT04,2",46.1,
713,2022-01-21 12:02:44,H02,"CT05,5",49.0,
714,2022-01-21 12:02:58,H02,"CT06,8",44.2,
715,2022-01-21 12:03:02,H03,"CT07,2",40.5,
716,2022-01-21 12:03:13,H03,"CT08,5",47.8,
717,2022-01-21 12:03:23,H03,"CT09,8",48.5,
718,2022-01-21 12:03:33,H03,"CT10,11",42.3,
719,2022-01-21 12:03:44,H01,"CT02,5",48.7,
720,2022-01-21 12:05:42,H01,"CT01,2",46.4,
721,2022-01-21 12:17:38,H02,"CT04,2",35.0,
722,2022-01-21 12:17:45,H02,"CT05,5",28.2,
723,2022-01-21 12:17:58,H02,"CT06,8",43.1,
724,2022-01-21 12:18:02,H03,"CT07,2",43.8,
725,2022-01-21 12:18:12,H03,"CT08,5",40.0,
726,2022-01-21 12:18:23,H03,"CT09,8",49.3,
727,2022-01-21 12:18:32,H01,"CT02,5",54.6,
728,2022-01-21 12:18:34,H03,"CT10,11",44.2,
729,2022-01-21 12:32:35,H02,"CT04,2",41.2,
730,2022-01-21 12:32:43,H02,"CT05,5",43.7,
731,2022-01-21 12:32:59,H02,"CT06,8",39.5,
732,2022-01-21 12:33:02,H03,"CT07,2",37.0,
733,2022-01-21 12:33:12,H03,"CT08,5",38.7,
734,2022-01-21 12:33:23,H03,"CT09,8",41.7,
735,2022-01-21 12:33:34,H03,"CT10,11",47.1,
736,2022-01-21 12:36:46,H01,"CT01,2",46.6,
737,2022-01-21 12:47:37,H02,"CT04,2",56.6,
738,2022-01-21 12:47:44,H02,"CT05,5",48.6,
739,2022-01-21 12:48:02,H03,"CT07,2",44.2,
740,2022-01-21 12:48:12,H03,"CT08,5",46.6,
741,2022-01-21 12:48:24,H03,"CT09,8",47.5,
742,2022-01-21 12:48:33,H03,"CT10,11",48.4,
743,2022-01-21 12:49:41,H01,"CT01,2",60.8,
744,2022-01-21 13:02:43,H02,"CT05,5",55.6,
745,2022-01-21 13:02:54,H02,"CT06,8",44.4,
746,2022-01-21 13:03:12,H03,"CT08,5",44.0,
747,2022-01-21 13:03:22,H03,"CT09,8",38.6,
748,2022-01-21 13:03:23,H01,"CT01,2",15.7,
749,2022-01-21 13:03:32,H03,"CT10,11",46.0,
750,2022-01-21 13:03:46,H01,"CT02,5",51.4,
751,2022-01-21 13:04:54,H01,"CT03,8",35.4,
752,2022-01-21 13:17:36,H02,"CT04,2",54.4,
753,2022-01-21 13:18:02,H03,"CT07,2",44.8,
754,2022-01-21 13:18:12,H03,"CT08,5",55.9,
755,2022-01-21 13:18:22,H03,"CT09,8",54.4,
756,2022-01-21 13:18:33,H03,"CT10,11",47.1,
757,2022-01-21 13:19:31,H01,"CT03,8",32.7,
758,2022-01-21 13:32:43,H02,"CT04,2",51.9,
759,2022-01-21 13:32:47,H02,"CT05,5",55.7,
760,2022-01-21 13:33:00,H02,"CT06,8",54.3,
761,2022-01-21 13:33:03,H03,"CT07,2",42.8,
762,2022-01-21 13:33:14,H03,"CT08,5",53.1,
763,2022-01-21 13:33:24,H03,"CT09,8",45.5,
764,2022-01-21 13:33:33,H03,"CT10,11",42.4,
765,2022-01-21 13:47:35,H02,"CT04,2",46.0,
766,2022-01-21 13:47:49,H02,"CT05,5",48.3,
767,2022-01-21 13:48:00,H02,"CT06,8",50.7,
768,2022-01-21 13:48:02,H03,"CT07,2",44.8,
769,2022-01-21 13:48:13,H03,"CT08,5",51.2,
770,2022-01-21 13:48:19,H01,"CT02,5",48.0,
771,2022-01-21 13:48:23,H03,"CT09,8",49.8,
772,2022-01-21 13:48:34,H03,"CT10,11",46.9,
773,2022-01-21 13:48:42,H01,"CT01,2",54.0,
774,2022-01-21 13:55:53,H01,"CT03,8",35.3,
775,2022-01-21 14:02:33,H02,"CT04,2",56.3,
776,2022-01-21 14:02:44,H02,"CT05,5",55.7,
777,2022-01-21 14:03:02,H02,"CT06,8",53.6,
778,2022-01-21 14:03:02,H03,"CT07,2",37.5,
779,2022-01-21 14:03:12,H03,"CT08,5",47.2,
780,2022-01-21 14:03:24,H03,"CT09,8",41.1,
781,2022-01-21 14:03:34,H03,"CT10,11",41.9,
782,2022-01-21 14:03:49,H01,"CT02,5",57.1,
783,2022-01-21 14:17:34,H02,"CT04,2",46.7,
784,2022-01-21 14:17:46,H02,"CT05,5",44.6,
785,2022-01-21 14:18:03,H03,"CT07,2",43.3,
786,2022-01-21 14:18:03,H02,"CT06,8",50.7,
787,2022-01-21 14:18:12,H03,"CT08,5",43.2,
788,2022-01-21 14:18:15,H01,"CT02,5",30.3,
789,2022-01-21 14:18:23,H03,"CT09,8",50.2,
790,2022-01-21 14:18:33,H03,"CT10,11",49.1,
791,2022-01-21 14:32:33,H02,"CT04,2",55.0,
792,2022-01-21 14:32:46,H02,"CT05,5",53.7,
793,2022-01-21 14:32:55,H02,"CT06,8",52.7,
794,2022-01-21 14:33:02,H03,"CT07,2",41.5,
795,2022-01-21 14:33:12,H03,"CT08,5",53.8,
796,2022-01-21 14:33:23,H03,"CT09,8",40.8,
797,2022-01-21 14:33:34,H03,"CT10,11",40.7,
798,2022-01-21 14:33:46,H01,"CT02,5",46.1,
799,2022-01-21 14:35:35,H01,"CT01,2",30.7,
800,2022-01-21 14:35:39,H01,"CT03,8",33.1,
801,2022-01-21 14:47:33,H02,"CT04,2",49.6,
802,2022-01-21 14:47:49,H02,"CT05,5",47.4,
803,2022-01-21 14:47:59,H02,"CT06,8",46.9,
804,2022-01-21 14:48:02,H03,"CT07,2",39.4,
805,2022-01-21 14:48:07,H01,"CT01,2",51.0,
806,2022-01-21 14:48:14,H03,"CT08,5",47.5,
807,2022-01-21 14:48:24,H03,"CT09,8",46.1,
808,2022-01-21 14:48:33,H03,"CT10,11",48.8,
809,2022-01-21 14:48:59,H01,"CT03,8",1.1,
810,2022-01-21 14:49:08,H01,"CT02,5",52.0,
811,2022-01-21 15:02:35,H02,"CT04,2",56.1,
812,2022-01-21 15:02:45,H02,"CT05,5",55.0,
813,2022-01-21 15:02:58,H02,"CT06,8",53.9,
814,2022-01-21 15:03:03,H03,"CT07,2",48.1,
815,2022-01-21 15:03:13,H03,"CT08,5",45.6,
816,2022-01-21 15:03:24,H03,"CT09,8",39.8,
817,2022-01-21 15:03:33,H01,"CT01,2",56.0,
818,2022-01-21 15:03:34,H03,"CT10,11",40.2,
819,2022-01-21 15:17:34,H02,"CT04,2",55.1,
820,2022-01-21 15:17:48,H02,"CT05,5",51.1,
821,2022-01-21 15:17:57,H02,"CT06,8",48.2,
822,2022-01-21 15:18:02,H03,"CT07,2",39.3,
823,2022-01-21 15:18:14,H03,"CT08,5",47.5,
824,2022-01-21 15:18:25,H03,"CT09,8",50.4,
825,2022-01-21 15:18:34,H03,"CT10,11",47.9,
826,2022-01-21 15:18:45,H01,"CT02,5",57.1,
827,2022-01-21 15:32:48,H02,"CT05,5",23.3,
828,2022-01-21 15:33:01,H02,"CT06,8",49.9,
829,2022-01-21 15:33:02,H03,"CT07,2",43.5,
830,2022-01-21 15:33:05,H02,"CT04,2",45.2,
831,2022-01-21 15:33:13,H03,"CT08,5",43.5,
832,2022-01-21 15:33:25,H03,"CT09,8",47.4,
833,2022-01-21 15:33:34,H03,"CT10,11",42.7,
834,2022-01-21 15:34:49,H01,"CT03,8",40.2,
835,2022-01-21 15:36:14,H01,"CT01,2",55.2,
836,2022-01-21 15:47:34,H02,"CT04,2",45.1,
837,2022-01-21 15:47:45,H02,"CT05,5",43.8,
838,2022-01-21 15:47:58,H02,"CT06,8",48.9,
839,2022-01-21 15:48:03,H03,"CT07,2",40.0,
840,2022-01-21 15:48:14,H03,"CT08,5",48.0,
841,2022-01-21 15:48:26,H03,"CT09,8",49.6,
842,2022-01-21 15:48:33,H03,"CT10,11",50.2,
843,2022-01-21 15:49:23,H01,"CT02,5",11.1,
844,2022-01-21 15:49:46,H01,"CT03,8",0.2,
845,2022-01-21 16:02:32,H02,"CT04,2",48.9,
846,2022-01-21 16:02:44,H02,"CT05,5",49.2,
847,2022-01-21 16:02:57,H02,"CT06,8",44.9,
848,2022-01-21 16:03:02,H03,"CT07,2",45.9,
849,2022-01-21 16:03:13,H03,"CT08,5",44.9,
850,2022-01-21 16:03:23,H03,"CT09,8",42.8,
851,2022-01-21 16:03:33,H03,"CT10,11",42.8,
852,2022-01-21 16:05:28,H01,"CT01,2",56.0,
853,2022-01-21 16:05:29,H01,"CT02,5",47.3,
854,2022-01-21 16:17:36,H02,"CT04,2",56.1,
855,2022-01-21 16:17:45,H02,"CT05,5",57.0,
856,2022-01-21 16:17:54,H02,"CT06,8",56.8,
857,2022-01-21 16:18:02,H03,"CT07,2",40.6,
858,2022-01-21 16:18:13,H03,"CT08,5",39.1,
859,2022-01-21 16:18:23,H03,"CT09,8",41.6,
860,2022-01-21 16:18:33,H03,"CT10,11",44.6,
861,2022-01-21 16:18:36,H01,"CT01,2",60.2,
862,2022-01-21 16:32:33,H02,"CT04,2",53.2,
863,2022-01-21 16:32:44,H02,"CT05,5",50.8,
864,2022-01-21 16:32:53,H02,"CT06,8",55.9,
865,2022-01-21 16:33:02,H03,"CT07,2",40.1,
866,2022-01-21 16:33:12,H03,"CT08,5",41.6,
867,2022-01-21 16:33:22,H03,"CT09,8",39.7,
868,2022-01-21 16:33:32,H03,"CT10,11",44.1,
869,2022-01-21 16:34:01,H01,"CT01,2",54.2,
870,2022-01-21 16:34:29,H01,"CT02,5",49.2,
871,2022-01-21 16:36:12,H01,"CT03,8",34.4,
872,2022-01-21 16:47:32,H02,"CT04,2",44.2,
873,2022-01-21 16:47:45,H02,"CT05,5",45.5,
874,2022-01-21 16:47:54,H02,"CT06,8",44.7,
875,2022-01-21 16:48:02,H03,"CT07,2",46.1,
876,2022-01-21 16:48:12,H03,"CT08,5",46.8,
877,2022-01-21 16:48:22,H03,"CT09,8",49.1,
878,2022-01-21 16:48:33,H03,"CT10,11",54.4,
879,2022-01-21 16:52:06,H01,"CT02,5",55.6,
880,2022-01-21 16:53:01,H01,"CT03,8",44.1,
881,2022-01-21 17:02:34,H02,"CT04,2",55.3,
882,2022-01-21 17:02:44,H02,"CT05,5",55.2,
883,2022-01-21 17:02:54,H02,"CT06,8",54.9,
884,2022-01-21 17:03:02,H03,"CT07,2",38.9,
885,2022-01-21 17:03:12,H03,"CT08,5",47.3,
886,2022-01-21 17:03:22,H03,"CT09,8",46.9,
887,2022-01-21 17:03:33,H03,"CT10,11",44.2,
888,2022-01-21 17:03:34,H01,"CT01,2",60.1,
889,2022-01-21 17:04:37,H01,"CT02,5",53.0,
890,2022-01-21 17:17:34,H02,"CT04,2",49.7,
891,2022-01-21 17:17:48,H02,"CT05,5",49.3,
892,2022-01-21 17:18:02,H03,"CT07,2",44.5,
893,2022-01-21 17:18:04,H02,"CT06,8",53.5,
894,2022-01-21 17:18:12,H03,"CT08,5",47.3,
895,2022-01-21 17:18:22,H03,"CT09,8",50.6,
896,2022-01-21 17:18:33,H03,"CT10,11",48.4,
897,2022-01-21 17:18:59,H01,"CT02,5",53.8,
898,2022-01-21 17:23:32,H01,"CT03,8",38.6,
899,2022-01-21 17:32:41,H02,"CT04,2",56.2,
900,2022-01-21 17:32:44,H02,"CT05,5",46.3,
901,2022-01-21 17:33:02,H03,"CT07,2",46.9,
902,2022-01-21 17:33:07,H02,"CT06,8",53.3,
903,2022-01-21 17:33:12,H03,"CT08,5",49.7,
904,2022-01-21 17:33:23,H03,"CT09,8",50.7,
905,2022-01-21 17:33:33,H03,"CT10,11",48.6,
906,2022-01-21 17:34:25,H01,"CT01,2",7.3,
907,2022-01-21 17:47:34,H02,"CT04,2",54.9,
